"chrom_peak_id","mz","rt","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","score","ppm_error","polarity","mixture","adduct_mz","adduct_formula","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions"
"CP267194",169.057106345024,55.7164019444685,169.056335663735,169.059057358152,53.9390855867543,58.0869525243002,4088.66841319701,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",0.00757160902355736,44.7892922946031,"pos","2_8",169.049534736,"C8H9O4",0,0,0,0,0,0,0,404.326015031576,2
"CP561635",167.043531874597,100.882990755977,167.043195710562,167.044126264342,97.2711301065125,105.095709784369,46599.71233351,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M-H]-",0.00854913859740236,51.1817252731683,"neg","2_8",167.034982736,"C8H7O4",8,1,1,0.909467145003601,6,1,0,474.273136803788,4
"CP268848",169.058658685402,104.942585943146,169.057231327619,169.062305593431,101.974329567927,109.099134836758,4258.60696925355,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",0.00912394940155536,53.9720468074874,"pos","2_8",169.049534736,"C8H9O4",7,3,1,0.909467145003601,0,0,0,471.750369394608,4
"CP563711",213.055519350171,258.920388488584,213.054814041659,213.057027167792,257.139285688209,263.669766566876,9129.947894569,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+CHO2]-",0.0150606141708352,70.6936807223941,"neg","2_8",213.040458736,"C9H9O6",2,0,0,0,0,0,0,737.832604840301,10
"CP268019",191.013020618706,59.2722878064585,191.010948821463,191.014484787634,56.3091899049372,64.6059934340978,8430.25773140716,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+Na]+",-0.0184581172935623,96.623433036766,"pos","2_8",191.031478736,"C8H8O4Na",2,0,0,0,0,0,0,409.196457730115,2
"CP563265",167.018602405244,237.509416466894,167.017727741058,167.01910937146,234.539031123267,240.481615271817,6513.15321812437,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M-H]-",-0.0163803307557373,98.0652704447339,"neg","2_8",167.034982736,"C8H7O4",1,0,0,0,0,0,0,680.788848754461,9
"CP268405",169.032844593723,70.5336650066771,169.030893697353,169.035052200095,68.1621897949562,72.9053383997672,6000.49895457458,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",-0.0166901422768149,98.7293002780481,"pos","2_8",169.049534736,"C8H9O4",5,0,0,0,0,0,0,424.620994537269,3
"CP266980",191.05178498908,55.7164019444685,191.049262242572,191.054229453249,53.9390855867543,57.4944650901336,2432.74958249577,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+Na]+",0.0203062530798661,106.297942172812,"pos","2_8",191.031478736,"C8H8O4Na",0,0,0,0,0,0,0,404.326015031576,2
"CP267374",169.026787372124,57.4944650901336,169.025092158948,169.027605806296,55.7164019444685,58.6791199466628,2396.24239767227,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",-0.0227473638764764,134.560345948306,"pos","2_8",169.049534736,"C8H9O4",2,0,0,0,0,0,0,406.761401037048,2
"CP650309",169.025827109075,27.881069382641,169.022464618585,169.037135108419,25.5006512773694,30.838608221005,7915.13795532226,"(3,4-dihydroxyphenyl)acetic acid","CHEBI:41941","CFFZDZCDUFSOFZ-UHFFFAOYSA-N","C8H8O4",168.042258736,"[M+H]+",-0.0237076269251588,140.240710879106,"pos","2_8",169.049534736,"C8H9O4",4,0,0,0,0,0,0,138.226347755303,1
