"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
119.04850176142,245.332714558267,119.048475985881,119.048528397908,243.219316492544,248.787903453135,"2-hydroxy-2-methylbutyric acid","CHEBI:68454","MBIQENSCDNJOIY-UHFFFAOYSA-N","C5H10O3","[M+H]+","pos",FALSE,657.625754699381,"2_10"
151.090596855342,106.244047103081,151.090369496893,151.090771601434,102.201816853017,115.389152033975,"2-hydroxy-4-(methylthio)butanoic acid","CHEBI:137228","ONFOSYPQQXJWGS-UHFFFAOYSA-N","C5H10O3S","[M+H]+","pos",TRUE,460.574605377126,"2_3"
159.103028376053,305.055978498778,159.102114337769,159.10333189209,302.315812193052,331.496020606948,"2-hydroxyoctanoic acid","CHEBI:86543","JKRDADVRIYVCCY-UHFFFAOYSA-N","C8H16O3","[M-H]-","neg",TRUE,839.282445568163,"3_3"
183.097952010853,304.962376520234,183.097730688454,183.098317940827,302.768865349873,307.007445947533,"2-hydroxyoctanoic acid","CHEBI:86543","JKRDADVRIYVCCY-UHFFFAOYSA-N","C8H16O3","[M+Na]+","pos",FALSE,837.484946746448,"3_3"
137.046085842919,32.7994475919915,137.045785600014,137.046632032005,31.3734746657946,51.3340170791306,"2-Methyl-4-pentenoic acid","CHEBI:89267","HVRZYSHVZOELOH-UHFFFAOYSA-N","C6H10O2","[M+Na]+","pos",TRUE,253.953168079684,"2_4"
147.03165872511,56.754440904749,147.031326205186,147.032091697092,52.6723216302726,60.8927208970501,"2-oxobutanoic acid","CHEBI:30831","TYEYBOSBBBHJIV-UHFFFAOYSA-N","C4H6O3","[M+CHO2]-","neg",TRUE,401.613929813073,"2_2"
191.018553530337,39.1575214465243,191.018446994568,191.018722074744,37.8506948439203,41.3472102962129,"2-oxoglutaric acid","CHEBI:30915","KPGXRSRHYNQIFN-UHFFFAOYSA-N","C5H6O5","[M+CHO2]-","neg",TRUE,227.353701165057,"2_6"
146.9955851792,30.8543530273351,146.995188584278,146.995772419471,29.3518179804248,37.7508687267457,"2-oxoglutaric acid","CHEBI:30915","KPGXRSRHYNQIFN-UHFFFAOYSA-N","C5H6O5","[M+H]+","pos",FALSE,229.764140678654,"2_6"
163.076460382381,331.60503918765,163.076056061466,163.076561688457,329.534700516558,334.516237656105,"2-phenylbutyric acid","CHEBI:86545","OFJWFSNDPCAWDK-UHFFFAOYSA-N","C10H12O2","[M-H]-","neg",FALSE,936.723834927375,"3_2"
165.069332633098,339.903514510046,165.069115812938,165.069601931046,337.852890265663,344.802841708523,"2-phenylbutyric acid","CHEBI:86545","OFJWFSNDPCAWDK-UHFFFAOYSA-N","C10H12O2","[M+H]+","pos",TRUE,967.737760456045,"3_2"
167.054581314718,29.4292982622582,167.054194706165,167.056550512939,25.3015228084267,35.2826372614305,"2-phenylethanol","CHEBI:49000","WRMNZCZEMHIOCP-UHFFFAOYSA-N","C8H10O","[M+CHO2]-","neg",TRUE,127.694182134156,"2_1"
