"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
133.014264800821,37.6064220070776,133.013861051434,133.014529823061,33.9858550535184,44.2436035948277,"(S)-malic acid","CHEBI:30797","BJEPYKJPYRNKOW-REOHCLBHSA-N","C4H6O5","[M-H]-","neg",TRUE,324.769766096161,"2_8"
135.02882078751,28.4729546501508,135.028268766086,135.029902390018,26.6976512773693,30.2470947577266,"(S)-malic acid","CHEBI:30797","BJEPYKJPYRNKOW-REOHCLBHSA-N","C4H6O5","[M+H]+","pos",FALSE,187.673738524709,"2_8"
157.016868047091,53.9390855867543,157.016381230834,157.017632182547,52.1615228698931,55.123953686056,"(S)-malic acid","CHEBI:30797","BJEPYKJPYRNKOW-REOHCLBHSA-N","C4H6O5","[M+Na]+","pos",FALSE,401.891651890185,"2_8"
178.99821516304,42.4336033033471,178.996524526136,178.999129131971,39.4164566565175,44.2436035948277,"(S)-malic acid","CHEBI:30797","BJEPYKJPYRNKOW-REOHCLBHSA-N","C4H6O5","[M+CHO2]-","neg",FALSE,353.578439384915,"2_8"
175.036518053221,140.681444745641,175.034885571482,175.038115149717,137.7089451956,144.844316096863,"(S)-mandelic acid","CHEBI:32800","IWYDHOAUDWTVEP-ZETCQYMHSA-N","C8H8O3","[M+Na]+","pos",FALSE,519.452702342054,"2_3"
151.040464527056,137.50755020141,151.039438367075,151.040770588774,131.494867401604,150.735283870646,"(S)-mandelic acid","CHEBI:32800","IWYDHOAUDWTVEP-ZETCQYMHSA-N","C8H8O3","[M-H]-","neg",FALSE,522.809255211639,"2_3"
155.031494956568,65.2514897690988,155.030628798247,155.032458468369,62.8796906813175,68.2163864074089,"(S)-methylsuccinic acid","CHEBI:91316","WXUAQHNMJWJLTG-VKHMYHEASA-N","C5H8O4","[M+Na]+","pos",FALSE,417.634869234516,"2_4"
133.049785122847,65.2514897690988,133.048448244197,133.050170445091,62.2861877405186,70.5882316397605,"(S)-methylsuccinic acid","CHEBI:91316","WXUAQHNMJWJLTG-VKHMYHEASA-N","C5H8O4","[M+H]+","pos",FALSE,417.634869234516,"2_4"
131.0352934363,64.1290933328615,131.034787343648,131.035605237904,59.3109869193846,76.1718537892731,"(S)-methylsuccinic acid","CHEBI:91316","WXUAQHNMJWJLTG-VKHMYHEASA-N","C5H8O4","[M-H]-","neg",TRUE,420.456714302463,"2_4"
518.321737122388,444.968150149003,518.320591316112,518.327495452437,441.372223664383,453.959642412902,"1-hexadecanoyl-sn-glycero-3-phosphocholine","CHEBI:72998","ASWBNKHCZGQVJV-HSZRJFAPSA-N","C24H50NO7P","[M+Na]+","pos",FALSE,1433.13616756935,"2_4"
496.339971276895,435.378583219444,496.338599296645,496.34055737527,434.179833651956,441.372223664383,"1-hexadecanoyl-sn-glycero-3-phosphocholine","CHEBI:72998","ASWBNKHCZGQVJV-HSZRJFAPSA-N","C24H50NO7P","[M+H]+","pos",FALSE,1392.14875402183,"2_4"
540.331070453067,445.904127684667,540.329793251651,540.33135853184,442.909601724767,460.276115485074,"1-hexadecanoyl-sn-glycero-3-phosphocholine","CHEBI:72998","ASWBNKHCZGQVJV-HSZRJFAPSA-N","C24H50NO7P","[M+CHO2]-","neg",FALSE,1443.14086011057,"2_4"
359.315610698446,587.634082246861,359.314590042225,359.316608542213,584.642082246858,591.823082246838,"1-stearoyl-sn-glycerol","CHEBI:75550","VBICKXHEKHSIBG-FQEVSTJZSA-N","C21H42O4","[M+H]+","pos",FALSE,0,"3_2"
381.29725720803,587.634082246861,381.296604579221,381.299522686401,585.240082246861,594.217082246838,"1-stearoyl-sn-glycerol","CHEBI:75550","VBICKXHEKHSIBG-FQEVSTJZSA-N","C21H42O4","[M+Na]+","pos",FALSE,0,"3_2"
403.305282527485,588.097216616665,403.303691132436,403.308127513463,585.703216616665,589.892930902371,"1-stearoyl-sn-glycerol","CHEBI:75550","VBICKXHEKHSIBG-FQEVSTJZSA-N","C21H42O4","[M+CHO2]-","neg",FALSE,0,"3_2"
788.585701595201,410.477652343259,788.580549598189,788.591284319792,407.48628375086,412.272245799707,"1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine","CHEBI:84839","MWRBNPKJOOWZPW-NYVOMTAGSA-N","C41H78NO8P","[M+CHO2]-","neg",FALSE,1292.59384790909,"3_3"
