"chrom_peak_id","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","mixture","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions","rtmed","mzmed","number_of_peaks"
"CP384156",234.118741854377,234.145004807591,26.0311418893015,29.9063870966596,1429.6613533328,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+Na]+","3_3",2,0,0,0,0,0,0,"0",1,27.3990542547896,234.130629776274,1
"CP669866|CP669914",256.112231753189,256.183816386544,320.52822772342,333.618881206963,2075.59342838146,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+CHO2]-|[M-H]-","3_3",1,0,0,0,0,0,0,"1009.35953188209|1042.74145671328",2,327.446708367606,233.157751802436,2
"CP671033",256.179982495539,256.191207225871,389.444038275628,397.710837893433,18898.189130436,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+CHO2]-","3_3",3,1,1,0.851155104806709,1,0,0,"1120.19713804243",3,392.113758244666,256.189362250668,1
"CP392503",234.157450864332,234.191132064386,412.060042243648,417.089227736289,5383.78797531866,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+Na]+","3_3",2,0,0,0,0,0,0,"1376.64447201328",4,415.031539871301,234.184750586555,1
"CP672988",256.173557431296,256.192725341319,511.748420275389,516.086991900506,1410.44181200592,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+CHO2]-","3_3",0,0,0,0,0,0,0,"1804.1247106502",5,513.576226561593,256.18497424849,1
"CP672989|CP672986|CP674668|CP674667|CP672987|CP674669|CP674665|CP674666|CP674663|CP396998|CP396999",256.176259595468,256.213307693733,521.108901595816,585.814572587594,3020.88267686072,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+Na]+|[M+Na]+","3_3",29,4,3,0.23213321040183,0,0,0,"1887.48350602854|1854.53397734118|1984.4773625274|0|1908.05786102675|1935.0912630604|1953.60636096314|0|0|1887.27501972755|0",6,554.683832525444,252.187571395195,11
"CP674664|CP397000|CP396997",256.182827772546,256.210606912924,587.882239224809,604.414096306632,4730.05865472596,"Ethyl menthane carboxamide","CHEBI:168845","VUNOFAIHSALQQH-UHFFFAOYSA-N","C13H25NO",211.19361442,"[M+CHO2]-|[M+Na]+|[M+Na]+","3_3",14,0,0,0,0,0,0,"0|0|0",7,598.340968410993,241.490723284871,3
"CP186012|CP532271|CP186272|CP532567|CP738568|CP532252",125.05082011786,125.066936735383,20.3332438943313,46.2934607113495,9170.1099762872,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+Na]+|[M-H]-|[M+H]+|[M+CHO2]-|[M+CHO2]-|[M-H]-","2_3",16,2,1,0.154656378331629,0,0,0,"0|0|265.638315157823|0|0|0",1,30.4074477297355,120.708919507221,6
"CP187099",103.033882938858,103.054275720109,69.1745147395378,78.5256514253497,3367.55290703441,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+H]+","2_3",5,0,0,0,0,0,0,"370.103208092792",2,74.6487254711805,103.041950131441,1
"CP534062|CP187129",101.02360534668,101.025611877441,79.9466291174432,93.4677156364025,30241.851629481,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M-H]-|[M+H]+","2_3",4,0,0,0,1,0,0,"464.086308926244|410.681462697767",3,85.7542990642846,102.026007873257,2
"CP188032|CP534953",103.053754337482,103.064437852065,160.745514542529,170.806601464766,3377.67260195961,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+H]+|[M+CHO2]-","2_3",4,0,0,0,0,0,0,"570.150007146628|571.747837773414",4,166.130711678524,125.04887153289,2
"CP535773",147.014840503378,147.04778879011,189.141909826932,197.318913436671,4017.88443200073,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+CHO2]-","2_3",3,1,1,0.927938269989773,0,0,0,"613.463727743095",5,194.366951263049,147.044156524759,1
"CP536525|CP189804|CP536114",147.044686452498,147.059104951395,211.394402323358,225.026063648743,1948.35806245516,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+CHO2]-|[M+H]+|[M-H]-","2_3",5,3,1,0.314655856186213,0,0,0,"679.519400721021|663.783242225061|662.216609050299",6,218.353696890343,117.041451596485,3
"CP194019|CP194018|CP194017|CP194020",125.075333670908,125.08984209351,490.542308063514,515.914203250417,6267.33719145737,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+","2_3",12,4,1,0.235735956544687,0,0,0,"1354.88454244834|1292.32440152953|1408.04056299517|1247.07980427478",7,501.862506087886,125.086397730482,4
"CP194021",125.079370168023,125.099688419223,517.741744969347,529.410720879919,14773.0738835733,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+Na]+","2_3",4,0,0,0,0,0,0,"1503.55949955528",8,523.234052913945,125.088849985828,1
"CP194015|CP194012|CP194022",125.077501313364,125.0952199329,531.694731922249,555.971367760436,9253.07387174596,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+Na]+|[M+Na]+|[M+Na]+","2_3",15,3,1,0.31431460872625,0,0,0,"1686.2300721577|1601.67535582334|1734.71833249329",9,544.377351403136,125.087861175545,3
"CP194016",125.080823528834,125.096717153797,558.941315536619,571.507767562992,22938.7563456079,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+Na]+","2_3",1,0,0,0,0,0,0,"1789.70445782072",10,564.654988174579,125.087868522347,1
"CP195748|CP195749|CP193943|CP193945|CP193944|CP194014|CP194013|CP195981|CP195982",103.072070080156,103.092187037031,572.649773483399,620.259986445239,9061.38918502101,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+","2_3",32,0,0,0,0,0,0,"0|0|1870.59982358989|0|0|1860.50307866551|0|0|0",11,599.280664647562,112.8626333352,9
"CP196229",125.086395526421,125.102517587043,709.245849177159,719.774057591906,11047.9624043198,"ethyl propionate","CHEBI:41330","FKRCODPIKNYEAC-UHFFFAOYSA-N","C5H10O2",102.06807956,"[M+Na]+","2_3",3,0,0,0,0,0,0,"0",12,716.115756556312,125.095820633724,1
"CP490231|CP113801|CP490600|CP113862",131.017276014388,131.031153279727,22.0569924647682,39.2107859673872,4062.21889741266,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M-H]-|[M+H]+|[M+CHO2]-|[M+Na]+","2_1",15,3,1,0.234743521275366,0,0,0,"0|202.727975723353|408.210243229884|205.096289215977",1,28.4706323694983,149.043117220072,4
"CP490804",131.02710300678,131.040762922412,42.874999968484,47.6805758480443,1801.38578237891,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M-H]-","2_1",1,0,0,0,0,0,0,"421.396796493242",2,44.9343296737498,131.034528107886,1
"CP491436",131.034194946289,131.035262170928,61.52660171421,72.6868546241638,79181.7460108707,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M-H]-","2_1",3,1,1,0.938974085101463,3,0,0,"447.278768072775",3,66.0474181696534,131.034717370866,1
"CP115235",155.038192749023,155.076132847378,148.358506067182,156.800427057226,1781.42681761592,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+Na]+","2_1",5,3,1,0.938974085101463,0,0,0,"553.138213745136",4,153.149495553553,155.055338022357,1
"CP492480|CP492342",177.068258176813,177.078468102417,165.588957863168,176.801633977725,782.082499693387,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+CHO2]-|[M-H]-","2_1",2,0,0,0,0,0,0,"582.31764998732|573.645359080742",5,170.856011954941,154.073254083743,2
"CP115906",133.019704257112,133.044575639205,213.121635372598,220.232143650965,1167.29439871246,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",4,0,0,0,0,0,0,"663.997569444475",6,216.788248560692,133.029161168012,1
"CP493512",177.05321688404,177.060007668323,242.245623550803,247.478398045429,4978.83372639992,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+CHO2]-","2_1",0,0,0,0,0,0,0,"736.503948741769",7,244.292865107505,177.056057980434,1
"CP117039",155.06788840042,155.083391021469,288.273071858367,293.54477109495,2700.91121272474,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+Na]+","2_1",4,0,0,0,0,0,0,"885.569567539349",8,291.48523837082,155.077928864823,1
"CP494550",131.043104629825,131.061564644134,320.09130836662,326.026114404055,738.837525238192,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M-H]-","2_1",1,0,0,0,0,0,0,"1000.0912939818",9,322.374551706375,131.049760595983,1
"CP494776",177.078571193821,177.092729437859,336.982384978019,343.156628565204,1735.13046880678,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+CHO2]-","2_1",4,0,0,0,0,0,0,"1070.64137541757",10,340.189507630076,177.089461738876,1
"CP122410",133.038082762647,133.081353144642,350.1622338833,355.429033935082,4228.63704392629,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",5,0,0,0,1,0,0,"1119.72137692318",11,352.683525265791,133.055784371705,1
"CP122411",133.059240346643,133.074462930188,361.896869470359,365.785217868971,3049.05847493948,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",4,0,0,0,1,0,0,"1166.86437766445",12,364.184059613243,133.068147952105,1
"CP119060|CP118921",155.040213918032,155.052345720902,416.80734339213,422.121149502257,8314.86278704169,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+Na]+|[M+Na]+","2_1",10,0,0,0,2,0,0,"1395.57121981679|1394.62115613263",13,419.43546532201,155.028139789723,2
"CP122409",133.066908850644,133.082052949731,506.760681842029,520.019218910116,18783.2671983174,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",4,0,0,0,3,0,0,"1741.22937301778",14,513.165914825282,133.074661362095,1
"CP122407",133.06908725834,133.082482977086,534.420329301761,540.684452671101,9464.22810630917,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",3,0,0,0,3,0,0,"1789.54920398906",15,538.313478741998,133.076374352312,1
"CP122408",133.073513412529,133.084827502435,588.890466889937,595.514803132617,10598.3462956727,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",1,0,0,0,2,0,0,"0",16,592.088461122097,133.078517832954,1
"CP122406",133.075371655991,133.084417752255,605.623483857717,609.278459748817,6100.6240650053,"ethylmalonic acid","CHEBI:741548","UKFXDFUAPNAMPJ-UHFFFAOYSA-N","C5H8O4",132.042258736,"[M+H]+","2_1",4,0,0,0,2,0,0,"0",17,607.450819215357,133.080307479482,1
"CP094802|CP094544|CP092897|CP480019",457.053625153047,457.113584435933,18.819035988396,32.2716976717528,63536.5208631336,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M+H]+|[M+Na]+|[M+Na]+|[M-H]-","1_5",39,4,2,0.401647264241104,1,0,0,"204.829533450587|204.829533450587|0|0",1,24.7305891482045,467.589235193799,4
"CP480696",501.025615204889,501.086635730823,118.522747925865,130.287018052931,4300.87333485981,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M+CHO2]-","1_5",1,0,0,0,0,0,0,"520.117805653517",2,124.998161733849,501.069265388295,1
"CP095671|CP095657|CP095656|CP095672|CP481162|CP736552",479.089746618888,479.104104241667,151.238777489962,191.24426825977,694850.201823422,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M+Na]+|[M+H]+|[M+H]+|[M+Na]+|[M-H]-|[M-H]-","1_5",44,10,6,0.803331641042086,26,0,0,"559.579862519677|559.579862519677|572.358841281089|572.358841281089|562.757998145079|575.477988122032",3,163.280662655017,463.768224414874,6
"CP736553|CP096394|CP481542|CP096395|CP481184",455.086364746094,455.111389160156,178.651290724179,219.040375376956,25257.4680291621,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M-H]-|[M+Na]+|[M+CHO2]-|[M+Na]+|[M+CHO2]-","1_5",25,6,3,0.302585834601503,9,0,0,"611.94518761544|620.32835489906|610.387556782164|592.66169695193|594.830127738877",4,190.395314138711,483.102301011357,5
"CP736554|CP481930",455.085540771484,455.108551025391,219.718739690812,234.926003542605,14321.8456891078,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M-H]-|[M+CHO2]-","1_5",5,0,0,0,6,0,0,"679.954062316665|676.832219482995",5,222.434453256215,478.117884445746,2
"CP482051",455.091013526677,455.105771179771,236.063363047698,241.380007470875,8858.17553264453,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M-H]-","1_5",4,1,1,0.803405866161842,3,0,0,"718.378156075272",6,238.109973972077,455.098045526927,1
"CP482708",501.128845214844,501.144775390625,422.775091836926,427.797443768839,833.247228104971,"FMN","CHEBI:17621","FVTCRASFADXXNN-SCRDCRAPSA-N","C17H21N4O9P",456.104614882,"[M+CHO2]-","1_5",1,0,0,0,0,0,0,"1418.6019129688",7,425.057915379867,501.135763797276,1
"CP027838|CP028114",464.049569503022,464.139305778464,23.8077447196748,32.9159587625827,16647.4619992098,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M+Na]+|[M+H]+","1_2",20,1,1,0.391917005718705,0,0,0,"205.493918502054|205.493918502054",1,27.4507165195003,453.133988193069,2
"CP449716",440.072527396965,440.13118579365,42.6332500088161,49.9561394715204,670.260194798893,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M-H]-","1_2",4,0,0,0,0,0,0,"424.323608114926",2,46.0654254047831,440.110479403653,1
"CP029440",464.065597731398,464.136890510234,71.7276042583547,79.9355107661406,2985.78442678528,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M+Na]+","1_2",1,0,0,0,0,0,0,"375.633609976939",3,76.7441566522345,464.107373523912,1
"CP029439",464.061101182894,464.123137072773,94.5325156901129,104.796113742579,9563.01747391258,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M+Na]+","1_2",1,0,0,0,0,0,0,"451.985204721424",4,98.8649958987995,464.10156726569,1
"CP030080|CP030057|CP451145|CP451036",442.145357574833,442.148895263672,155.758584745153,171.798380732344,403846.71469803,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M+H]+|[M+Na]+|[M-H]-|[M+CHO2]-","1_2",25,5,3,0.587928514271193,11,0,0,"565.480763104688|565.480763104688|571.152587825717|571.424171485233",5,163.377071574821,458.127038681714,4
"CP030081|CP451144",442.145278896372,442.156251880166,173.352292857722,179.338103880263,11630.9232390952,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M+H]+|[M-H]-","1_2",9,2,3,0.724733089542721,4,0,0,"581.306582022698|586.095060847705",6,175.659317013348,441.137207417313,2
"CP030670|CP451474|CP451476|CP451475|CP030715",464.157908121745,464.183831328517,280.367541985144,299.044335074344,1407.83569665451,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M+Na]+|[M-H]-|[M-H]-|[M-H]-|[M+Na]+","1_2",13,5,1,0.156780936289366,0,0,0,"859.896985261157|899.909751034024|877.486568098402|855.877537094713|891.235974933409",7,288.784847732519,449.773405720195,5
"CP452364",440.12962467272,440.161709740048,560.493999054849,566.207143992996,860.973908132962,"folic acid","CHEBI:27470","OVBPIULPVIDEAO-LBPRGKRZSA-N","C19H19N7O6",441.139681328,"[M-H]-","1_2",2,1,1,0.783975364200533,0,0,0,"0",8,563.010122508636,440.144567764335,1
"CP604265|CP303573|CP603909|CP603045|CP304330|CP304327|CP304323",115.003391896759,115.004280252441,18.7324711917051,43.4963412839747,38789.3296387356,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M-H]-|[M+Na]+|[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+H]+|[M+H]+","2_9",20,2,2,0.271331906508922,4,0,0,"0|0|0|0|0|0|0",1,29.992777255171,132.420730789505,7
"CP303571|CP303572|CP304348|CP304350|CP304355|CP304353|CP304351|CP304354|CP304356|CP304352|CP304349|CP604916|CP304326|CP304329|CP304325|CP730671|CP304328|CP304322",138.975374594696,138.990064022093,39.5177686193793,123.398555375808,21547.5370345499,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+CHO2]-|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+","2_9",38,2,2,0.105517963642358,28,0,0,"0|0|0|0|0|0|0|508.897535070328|0|0|502.980461476912|436.026718126303|0|510.080410802039|0|0|0|0",2,86.6912740935792,132.869044061002,18
"CP741368|CP306308",160.965042114258,161.052780151367,175.530974908029,186.022838707889,6165.3647793349,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M+CHO2]-|[M+H]+","2_9",3,2,1,0.474830836390613,0,0,0,"587.193064476554|589.835332643056",3,179.864364391841,139.054369847294,2
"CP606806|CP730672",161.036650614523,161.049883338423,191.736446645746,207.043493223675,31795.1986113153,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M+CHO2]-|[M+H]+","2_9",4,0,0,0,4,0,0,"625.381259684305|632.613201493272",4,201.35278202869,139.011010648536,2
"CP608121|CP608538|CP608539|CP607997|CP607486|CP607363|CP608368|CP608581|CP306990|CP308811|CP308810|CP308809|CP730674|CP308808|CP307194|CP308807|CP307193|CP730673",160.985064003219,161.023575207855,210.927190433198,299.997132414477,18553.7223565091,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+","2_9",51,0,0,0,36,0,0,"779.886202236117|822.680736920358|831.139973607455|759.726054258305|724.613258710665|690.287382126664|798.679682748216|840.795542975637|687.653866481258|776.489650498372|824.020149017331|791.259036655012|865.883924642764|751.657053630579|669.638444266797|808.494401396838|655.878594360519|699.848892251881",5,255.795554184125,136.560677706982,18
"CP309359|CP730675",116.974983215332,116.978401285855,305.08689278961,327.510420028221,53510.8674130416,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M+H]+|[M+H]+","2_9",3,0,0,0,9,0,0,"908.579217657243|914.371960043065",6,314.926745207742,116.976539726408,2
"CP730676",116.972007751465,116.981437683105,332.541560833379,358.404145190749,127630.029691369,"fumaric acid","CHEBI:18012","VZCYOOQTPOCHFL-OWOJBTEDSA-N","C4H4O4",116.010958608,"[M+H]+","2_9",3,0,0,0,8,0,0,"929.1166105928",7,344.212779232831,116.976365369285,1
"CP738579|CP738651|CP533024|CP184742|CP186309|CP184086|CP186308|CP533018",168.989807128906,169.044662475586,20.1050214844313,73.2948188529466,792447.028539452,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M-H]-|[M+CHO2]-|[M-H]-|[M+H]+|[M+Na]+|[M+Na]+|[M+Na]+|[M-H]-","2_3",37,10,3,0.343927437490526,7,0,0,"403.672956638714|0|0|0|248.149588319087|0|206.008141485779|0",1,29.6267338007336,184.005334184387,8
"CP187181|CP187229|CP187151|CP187150",193.003424755316,193.016714551865,66.8940106398732,92.6724696062764,17499.7351099983,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+Na]+|[M+Na]+|[M+H]+|[M+H]+","2_3",20,1,1,0.229284958327018,4,0,0,"378.852496332506|408.293016933645|356.578757822867|390.786830073567",2,78.526309151103,182.013466511027,4
"CP187501",192.99852636564,193.050018575667,124.234027837877,132.677508355052,4688.81709453476,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+Na]+","2_3",1,0,0,0,0,0,0,"521.617641214401",3,128.569446121746,193.022854825371,1
"CP534688",214.924151903549,214.993060465229,152.485988677586,166.248284212547,4310.21836540703,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+CHO2]-","2_3",1,0,0,0,0,0,0,"562.736872952075",4,159.139984205902,214.972652058266,1
"CP535240|CP535239|CP188165",169.008422590634,169.01534068653,166.477568720214,181.657669304661,13727.5451832893,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M-H]-|[M-H]-|[M+H]+","2_3",13,2,2,0.611426555538713,4,0,0,"586.545663281145|577.552360735129|577.546933683364",5,173.489582722142,169.676366778569,3
"CP189025|CP535866",171.000903060152,171.038580184385,186.408691086548,191.205563727893,2522.08063853868,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+H]+|[M-H]-","2_3",10,2,1,0.458569916654035,0,0,0,"599.546166191171|600.877379612016",6,188.803957193104,170.034390629286,2
"CP535951",169.008154096099,169.017468887579,199.361800189766,207.083447453617,12967.3360931382,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M-H]-","2_3",2,1,1,0.91713983330807,1,0,0,"630.23530594475",7,201.631727194621,169.014005490275,1
"CP536472|CP536565|CP536431|CP190231|CP190230",169.007849626439,169.025149056614,213.850932049612,228.291366940084,7284.16340007501,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M-H]-|[M-H]-|[M+CHO2]-|[M+H]+|[M+H]+","2_3",13,1,1,0.183427966661614,2,0,0,"667.981015204165|684.243846195935|670.078948117588|684.485364251487|663.783242225061",8,220.806933170046,179.040426483546,5
"CP536795|CP190673",169.011604696562,169.015398216537,244.009520505002,253.130830699778,6625.92831305462,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M-H]-|[M+H]+","2_3",9,1,1,0.458569916654035,1,0,0,"743.646425373412|755.875319463402",9,249.019263440322,170.028700255885,2
"CP537560|CP191483",215.012838071902,215.053527287603,317.540891709324,330.783638288405,1664.88100915407,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+CHO2]-|[M+Na]+","2_3",7,0,0,0,1,0,0,"988.053284654872|919.524773423068",10,323.592997590916,204.004883386132,2
"CP191780",171.057121468971,171.089645675851,380.021069368917,385.733993788565,2145.69283883946,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+H]+","2_3",5,0,0,0,0,0,0,"952.187874013525",11,382.305933647005,171.06847885911,1
"CP538865|CP538864",215.021201694198,215.059491585251,581.15126882401,596.689706985236,3909.87654323522,"gallic acid","CHEBI:30778","LNTHITQWFMADLM-UHFFFAOYSA-N","C7H6O5",170.021523292,"[M+CHO2]-|[M+CHO2]-","2_3",2,0,0,0,0,0,0,"0|0",12,587.77576719133,215.044384265318,2
"CP532255|CP532256|CP185909|CP185922",102.043435971957,102.058567454925,21.6668098762618,31.9351238805966,5897.46211694109,"gamma-aminobutyric acid","CHEBI:16865","BTCSSZJGUNDROE-UHFFFAOYSA-N","C4H9NO2",103.063328528,"[M-H]-|[M+CHO2]-|[M+H]+|[M+Na]+","2_3",12,0,0,0,0,0,0,"0|0|201.238533771183|203.624777875855",1,26.1399580812227,120.0554934751,4
"CP533319|CP187015",102.054168701172,102.05717221209,68.0251589414198,78.9820247511696,6824.53920079436,"gamma-aminobutyric acid","CHEBI:16865","BTCSSZJGUNDROE-UHFFFAOYSA-N","C4H9NO2",103.063328528,"[M-H]-|[M+Na]+","2_3",5,1,1,0.475725534472767,1,0,0,"445.86944973146|366.12491658812",2,73.1725087225713,114.0567064498,2
"CP533867",102.025390625,102.048904077297,80.6422592637249,90.0343131416869,2715.48696136981,"gamma-aminobutyric acid","CHEBI:16865","BTCSSZJGUNDROE-UHFFFAOYSA-N","C4H9NO2",103.063328528,"[M-H]-","2_3",1,1,1,0.951451068945535,0,0,0,"465.096424830034",3,85.9127758592631,102.030068967711,1
